what,kind,bundleId,bundleVersion,description,time
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1568330505924
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1568330505924
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1568330505924
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1568330505935
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1568330505935
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1568330505935
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1568330505935
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1568330505935
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1568330505949
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1568330505958
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1568330505958
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1568330505958
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1568330505975
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1568330505985
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1568330505994
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1568330506005
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1568330506005
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1568330506115
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1568330506115
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1568330506125
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1568330506125
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1568330506134
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1568330506149
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1568330506159
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1568330506159
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1568330506165
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1568330506165
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1568330506165
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1568330506165
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1568330506165
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1568330506174
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1568330506194
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1568330506194
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1568330506205
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1568330506225
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1568330506225
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1568330506225
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1568330506225
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1568330506234
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1568330506234
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1568330506234
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1568330506234
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1568330506234
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1568330506254
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1568330506274
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1568330506484
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1568330506499
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1568330506514
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1568330506525
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1568330506525
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1568330506525
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1568330506539
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1568330506559
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1568330506565
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1568330506565
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1568330506565
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1568330506565
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1568330506565
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1568330506574
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1568330506585
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1568330506599
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1568330506614
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1568330506614
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1568330506614
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1568330506614
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1568330506614
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1568330506634
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1568330506634
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1568330506644
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1568330506660
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1568330506660
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1568330506660
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1568330506674
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1568330506674
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1568330506674
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1568330506679
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1568330506694
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1568330506694
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1568330506715
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1568330506739
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1568330506739
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1568330506744
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1568330506744
os,sysinfo,,,"win32",1568330506744
arch,sysinfo,,,"x86",1568330506744
ws,sysinfo,,,"win32",1568330506744
locale,sysinfo,,,"pt_BR",1568330506744
processors,sysinfo,,,"4",1568330506744
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1568330506744
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1568330506744
java.specification.name,sysinfo,,,"Java Platform API Specification",1568330506744
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1568330506744
java.specification.version,sysinfo,,,"1.6",1568330506744
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1568330506744
java.version,sysinfo,,,"1.6.0_23",1568330506744
java.vm.info,sysinfo,,,"mixed mode",1568330506744
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1568330506744
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1568330506744
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1568330506744
java.vm.specification.version,sysinfo,,,"1.0",1568330506744
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1568330506744
java.vm.version,sysinfo,,,"19.0-b09",1568330506744
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1568330507089
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1568330507124
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1568330507164
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1568330507477
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1568330508409
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1568330508462
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1568330509072
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1568330509529
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1568330517764
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1568330557686
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1568330558045
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1568330559201
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1568330559286
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1568330559286
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1568330559286
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330569280
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1568330687175
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1568330687473
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1568330689742
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1568330693869
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330703380
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330705989
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330768497
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1568330770934
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1568330770934
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1568330778307
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1568330778317
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330780867
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330802384
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1568330809821
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1568330828056
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330828368
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330828509
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330836837
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330836946
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1568330836978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330845785
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330847925
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1568330855879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330871544
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330890404
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330892341
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330896423
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1568330896470
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330901298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330903720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330916298
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330918533
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330925158
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330925220
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330934423
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330990357
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1568330990388
opened,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1568330993232
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1568330994482
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1568330994529
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330994763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568330994857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568331044797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568331180247
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1568331187206
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1568331187475
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1568331187851
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1568331189382
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1568331190475
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1568331428581
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1568331434181
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568331439348
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1568331444276
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568331444401
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568331444417
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568331451976
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1568331451976
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1568331455559
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1568331463597
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1568331464441
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568331469260
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568331475086
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1568331475719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1568331476055
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1568331479391
