what,kind,bundleId,bundleVersion,description,time
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1567729070528
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1567729071165
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1567729071642
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1567729077527
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1567729077824
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1567729079168
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1567729079261
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1567729079261
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1567729079261
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1567729080595
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729088157
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1567729163329
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1567729163673
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1567729165876
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1567729170861
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729181335
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1567729185877
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1567729185893
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729203438
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729225504
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729225535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729229858
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1567729260736
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1567729348934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729352486
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729428283
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1567729433206
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1567729433222
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729451540
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729453938
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1567729460442
started,bundle,com.altera.debug.cdi.gdb.plugin,13.13.0.132,"com.altera.debug.cdi.gdb.plugin",1567729475889
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729476201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729476341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729494804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729706580
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1567729706605
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729710012
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729712360
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729737209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729739587
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729746049
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729832779
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1567729832795
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729859069
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729861351
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729867789
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729872173
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1567729872187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729875627
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729877582
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1567729877958
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1567729878548
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1567729915939
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1567729915939
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1567729915939
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1567729915939
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1567729915939
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1567729915939
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1567729915939
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1567729915939
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1567729915939
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1567729915939
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1567729915939
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1567729915939
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1567729915939
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1567729915939
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1567729915939
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1567729915939
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1567729915939
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1567729915954
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1567729915954
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1567729915954
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1567729915954
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1567729915954
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1567729915954
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1567729915954
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1567729915954
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1567729915954
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1567729915954
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1567729915954
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1567729915954
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1567729915954
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1567729915954
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1567729915954
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1567729915954
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1567729915954
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1567729915954
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1567729915954
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1567729915954
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1567729915954
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1567729915954
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1567729915954
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1567729915954
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1567729915954
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1567729915954
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1567729915954
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1567729915954
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1567729915954
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1567729915970
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1567729915970
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1567729915970
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1567729915970
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1567729915970
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1567729915970
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1567729915970
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1567729915970
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1567729915970
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1567729915970
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1567729915970
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1567729915970
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1567729915970
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1567729915970
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1567729915970
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1567729915970
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1567729915970
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1567729915970
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1567729915970
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1567729915970
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1567729915970
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1567729915970
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1567729915970
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1567729915970
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1567729915970
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1567729915970
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1567729915986
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1567729915986
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1567729915986
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1567729915986
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1567729915986
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1567729915986
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1567729915986
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1567729915986
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1567729915986
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1567729915986
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1567729915986
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1567729915986
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1567729915986
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1567729915986
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1567729915986
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1567729915986
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1567729915986
os,sysinfo,,,"win32",1567729916001
arch,sysinfo,,,"x86",1567729916001
ws,sysinfo,,,"win32",1567729916001
locale,sysinfo,,,"pt_BR",1567729916001
processors,sysinfo,,,"4",1567729916001
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1567729916001
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1567729916001
java.specification.name,sysinfo,,,"Java Platform API Specification",1567729916001
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1567729916001
java.specification.version,sysinfo,,,"1.6",1567729916001
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1567729916001
